Viti Godina Year,"Muaji 
Mesec
Month","PERSHKRIMI I SEKTORIT
OPIS SEKTORA
SECTOR DESCRIPTION",,"Statusi i regjistrimit 
Status registracije Registration status",Komuna Opstina Municipality,"Nr Tatimp 
Poreski obveznik 
Number of Taxpayers","Nr Puns
Broj zaposlenih 
Number of  employees",Primar Primarna Primary,Sekondar Sekundarna Secondary,"Meshkuj
Muskarci 
Men (M).","Femra
Zenske
Women (F)","Pa Verif 
Neprovereno 
Unverified",M 15-24,F 15-24,M 25-34,F 25-34,M 35-44,F 35-44,M 45-54,F 45-54,M 55-64,F 55-64,M 65+,F 65+,"Mesat. Pages
Prosecna plata
Average Wage","Mesat. Meshk 
Prosecni M.
Average M.","Mesat. Fem.
Prosecni F. Average F."
2023,12,Arsimi,,Ortakëria e përgj.,PRISHTINË,3,17,17,0,7,10,0,0,1,0,1,0,3,2,3,5,2,0,0,270.36,259.4,278.03
2023,12,Ndertimtaria,,Individual,JUNIK,1,4,4,0,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,314.08,314.08,
2023,12,Ndertimtaria,,SH.P.K.,GRAÇANICË,22,208,189,19,156,51,1,27,9,35,21,36,10,36,9,21,2,1,0,876.18,960.94,614.97
2023,12,Ndertimtaria,,SH.P.K.,FUSHË KOSOVË,109,1225,"1,173",52,1073,147,5,164,23,294,47,288,43,201,28,121,6,5,0,654.79,655.82,644.49
2023,12,Person Fizik,,Person fizik,ISTOG,1,4,4,0,3,1,0,1,0,1,1,1,0,0,0,0,0,0,0,420.86,444.48,350
2023,12,Person Fizik,,Person fizik,MITROVICË,2,2,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,964.95,328.15,1601.74
2023,12,Mungon aktiviteti,,OJQ,ZVEÇAN,3,18,14,4,5,13,0,0,0,3,2,2,3,0,5,0,2,0,1,442.45,327.56,486.64
2023,12,Mungon aktiviteti,, Bashkësi Fetare,MITROVICË,3,58,53,5,53,4,1,6,0,10,0,24,3,7,1,5,0,1,0,526.52,541.58,421.1
2023,12,Industria nxjerrese,,SH.P.K.,PODUJEVË,1,8,8,0,8,0,0,0,0,4,0,2,0,1,0,1,0,0,0,384.77,384.77,
2023,12,Industria perpunuese,,SH.P.K.,PEJË,164,2186,"2,124",62,1484,680,22,253,102,435,177,392,169,261,174,134,56,9,2,563.98,613.29,457.02
2023,12,Industria perpunuese,,SH.P.K.,LIPJAN,92,679,643,36,513,150,16,104,31,130,35,129,45,95,26,51,13,4,0,576.16,580.42,475.32
2023,12,Industria perpunuese,,Individual,SHTIME,47,157,156,1,108,47,2,24,17,42,12,22,11,12,5,8,2,0,0,265.67,279.86,237.72
2023,12,Industria perpunuese,,SH.P.K.,GLLOGOC,74,733,712,21,565,164,4,127,34,195,36,144,49,72,32,27,13,0,0,568.07,600.73,446.85
2023,12,Industria perpunuese,,SH.P.K.,MAMUSHË,11,143,140,3,109,33,1,13,10,31,9,22,7,28,7,15,0,0,0,683.44,728.9,540.58
2023,12,Industria perpunuese,,Kompani e huaj,PODUJEVË,2,53,52,1,47,6,0,14,0,9,1,13,2,6,3,5,0,0,0,830.4,820.87,905.07
2023,12,Industria perpunuese,,Ndërmarrje shoq.,SUHAREKË,1,6,6,0,6,0,0,0,0,0,0,0,0,2,0,4,0,0,0,314.29,314.29,
2023,12,Industria perpunuese,,Shoqëri Komandite,PRISHTINË,1,4,3,1,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,477.6,529.59,425.61
2023,12,Informimi dhe komunikimi,,SH.P.K.,PEJË,32,372,347,25,227,141,4,43,47,102,59,48,18,25,12,2,4,7,1,871.7,941.98,769.64
2023,12,Informimi dhe komunikimi,,Ortakëria e përgj.,PEJË,1,4,4,0,2,2,0,0,0,1,1,0,0,0,0,1,1,0,0,175,175,175
2023,12,Informimi dhe komunikimi,,SH.P.K.,DEÇAN,7,30,27,3,18,12,0,4,1,9,7,4,3,1,0,0,1,0,0,322.64,373.93,245.72
2023,12,Informimi dhe komunikimi,,SH.P.K.,ZVEÇAN,3,15,14,1,11,4,0,1,0,0,2,6,1,2,1,1,0,1,0,388.71,385.88,396.52
2023,12,Informimi dhe komunikimi,,Individual,FERIZAJ,10,21,18,3,12,9,0,3,5,5,3,3,0,0,1,0,0,1,0,471.64,626.68,264.91
2023,12,Informimi dhe komunikimi,,SH.P.K.,GJAKOVË,30,229,215,14,136,90,3,46,39,54,31,22,10,10,7,3,3,1,0,670.05,741.35,558.32
2023,12,Informimi dhe komunikimi,,SH.P.K.,KAMENICË,4,11,11,0,9,2,0,1,1,5,0,2,0,0,1,1,0,0,0,1037.32,1122.47,270.94
2023,12,Informimi dhe komunikimi,,Individual,SUHAREKË,5,31,31,0,24,7,0,7,5,12,1,4,1,1,0,0,0,0,0,512.32,548.42,388.55
2023,12,Transporti dhe magazinimi,,Individual,PEJË,27,65,64,1,48,17,0,11,2,14,6,8,2,11,5,4,2,0,0,249.93,254.16,237.99
2023,12,Transporti dhe magazinimi,,Shoqëri akcionare,PEJË,1,45,43,2,29,16,0,0,0,0,1,6,2,1,2,22,11,0,0,451.21,461.76,432.09
2023,12,Transporti dhe magazinimi,,Individual,DRAGASH,5,32,32,0,29,3,0,4,0,6,1,9,1,6,0,3,1,1,0,210.75,214.97,170
2023,12,Transporti dhe magazinimi,,Ortakëria e përgj.,GJAKOVË,1,7,7,0,7,0,0,2,0,0,0,3,0,1,0,1,0,0,0,352.13,352.13,
2023,12,Transporti dhe magazinimi,,Shoqëri akcionare,MITROVICË,1,23,21,2,15,8,0,1,0,2,2,3,1,1,1,8,4,0,0,296.26,308.87,272.63
2023,12,Aktivitetet e patundshmerise,,Individual,PEJË,2,2,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,408.66,617.31,200
2023,12,Aktivitetet e tjera sherbyese,, Bashkësi Fetare,ISTOG,1,6,6,0,6,0,0,0,0,1,0,4,0,0,0,1,0,0,0,250,250,
2023,12,Aktivitetet e tjera sherbyese,,OJQ,KAÇANIK,3,7,4,3,3,4,0,0,3,0,1,1,0,2,0,0,0,0,0,466.5,356.84,548.75
2023,12,Aktivitetet e tjera sherbyese,,Individual,SHTËRPCË,2,2,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,182.5,182.5,
2023,12,Aktivitetet e tjera sherbyese,,Individual,VUSHTRRI,34,51,50,1,30,21,0,11,3,9,7,7,4,3,7,0,0,0,0,206.54,204.52,209.42
2023,12,Akomodimi dhe sherbimi ushqimor,,SH.P.K.,GJILAN,143,988,960,28,701,279,8,182,50,237,62,149,75,86,73,46,19,1,0,286.11,288.17,281.11
2023,12,Akomodimi dhe sherbimi ushqimor,,Individual,SHTIME,21,46,46,0,33,12,1,14,1,11,2,6,3,1,5,1,1,0,0,253.06,254.67,253.06
2023,12,Akomodimi dhe sherbimi ushqimor,,Individual,GLLOGOC,32,93,92,1,62,31,0,16,6,23,6,15,9,5,8,3,2,0,0,238.34,242.43,230.16
2023,12,Akomodimi dhe sherbimi ushqimor,,Ortakëria e përgj.,KAÇANIK,1,9,9,0,8,1,0,3,0,4,1,1,0,0,0,0,0,0,0,236.6,237.25,231.42
2023,12,Akomodimi dhe sherbimi ushqimor,,Ortakëria e përgj.,PRIZREN,2,30,30,0,22,8,0,7,3,6,0,6,4,1,1,2,0,0,0,361.53,354.55,380.73
2023,12,Akomodimi dhe sherbimi ushqimor,,Individual,KAMENICË,25,76,74,2,50,25,1,15,4,18,6,12,9,3,6,2,0,0,0,239.18,240.04,242.47
2023,12,Akomodimi dhe sherbimi ushqimor,,Ortakëria e përgj.,SUHAREKË,1,11,10,1,9,2,0,2,0,0,1,4,0,2,0,1,1,0,0,324.55,330,300
2023,12,Akomodimi dhe sherbimi ushqimor,,SH.P.K.,GRAÇANICË,41,646,636,10,420,213,13,141,49,134,35,94,62,29,55,21,12,1,0,547.86,541.06,466.41
2023,12,"Artet, Argetimi dhe rekreacioni",,Shoqëri akcionare,OBILIQ,1,4,4,0,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,603.35,579.21,
2023,12,"Artet, Argetimi dhe rekreacioni",,Individual,MALISHEVË,5,20,20,0,14,6,0,4,1,4,3,4,0,2,2,0,0,0,0,337.41,357.73,290.01
2023,12,Bujqesia;Pylltaria dhe Peshkimi,,Individual,LIPJAN,8,14,13,1,8,6,0,0,2,4,0,2,1,2,2,0,1,0,0,283.18,295.63,250
2023,12,Bujqesia;Pylltaria dhe Peshkimi,,Individual,KLLOKOT,2,7,7,0,5,2,0,2,0,1,0,1,0,0,1,1,1,0,0,201.43,218,160
2023,12,Bujqesia;Pylltaria dhe Peshkimi,,SH.P.K.,NOVOBËRDË,4,12,12,0,8,4,0,1,1,2,1,4,2,1,0,0,0,0,0,355.21,396.56,272.53
2023,12,Bujqesia;Pylltaria dhe Peshkimi,,Individual,NOVOBËRDË,6,9,9,0,9,0,0,3,0,2,0,2,0,2,0,0,0,0,0,165.56,165.56,
2023,12,Aktivitetet financiare dhe te sigurimit,,Ortakëria e përgj.,PEJË,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,200,200,
2023,12,Aktivitetet financiare dhe te sigurimit,,Ndërmarrje nën menaxhim të AKP-së,GJAKOVË,1,17,17,0,13,4,0,0,0,0,1,0,0,3,1,10,2,0,0,555.19,547.01,581.78
2023,12,Aktivitetet financiare dhe te sigurimit,,Organizata Buxhetore,PRISHTINË,3,252,239,13,117,135,0,0,1,17,38,51,53,38,25,7,16,4,2,2509.37,2704.45,2340.3
2023,12,Aktivitetet financiare dhe te sigurimit,,Individual,SKENDERAJ,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,270,270,
2023,12,Sherbimet administrative dhe mbeshtetese,,SH.P.K.,VITI,16,34,33,1,26,8,0,4,2,5,1,8,3,7,2,2,0,0,0,251.82,242.77,281.25
2023,12,Sherbimet administrative dhe mbeshtetese,,SH.P.K.,KLINË,11,20,19,1,14,5,1,3,1,6,3,4,1,1,0,0,0,0,0,250.34,258.77,236.8
2023,12,Sherbimet administrative dhe mbeshtetese,,Individual,GJILAN,17,34,33,1,16,16,2,1,6,5,3,4,1,3,4,3,2,0,0,390.1,453.7,328.77
2023,12,Sherbimet administrative dhe mbeshtetese,,SH.P.K.,FUSHË KOSOVË,70,263,251,12,173,90,0,34,25,67,35,44,20,18,10,10,0,0,0,570.02,542.58,622.78
2023,11,Aktivitetet e tjera sherbyese,,SH.P.K.,VITI,6,14,14,0,12,2,0,6,1,4,0,2,1,0,0,0,0,0,0,281.86,290.5,230
2023,11,Aktivitetet e tjera sherbyese,, Bashkësi Fetare,FERIZAJ,2,77,68,9,73,4,0,5,0,13,2,29,0,18,2,7,0,1,0,660.84,681.98,275
2023,11,Aktivitetet e tjera sherbyese,,SH.P.K.,GJAKOVË,14,58,52,6,16,42,0,1,6,6,21,4,8,1,4,4,2,0,1,443.53,653.04,363.72
2023,11,Aktivitetet e tjera sherbyese,, Bashkësi Fetare,PODUJEVË,1,60,59,1,54,6,0,2,0,8,0,17,1,14,3,13,2,0,0,633.84,690.2,126.67
2023,11,Aktivitetet e tjera sherbyese,,OJQ,RANILLUG,1,13,13,0,7,6,0,3,2,1,1,2,1,0,2,1,0,0,0,355.31,306.12,412.69
2023,11,Aktivitetet e tjera sherbyese,,Individual,SUHAREKË,30,50,50,0,16,33,1,3,4,6,11,3,11,4,6,0,1,0,0,265.89,243.6,275.67
2023,11,Aktivitetet e tjera sherbyese,, Odat,PRISHTINË,2,120,47,73,78,42,0,3,1,17,17,29,7,18,11,6,6,5,0,738.63,782.77,656.65
2023,11,Aktivitetet e tjera sherbyese,, Bashkësi Fetare,PRISHTINË,5,385,293,92,226,156,3,12,8,40,54,69,68,56,20,47,6,2,0,473.48,575.57,326.56
2023,11,Aktivitetet e tjera sherbyese,,Ortakëria e përgj.,PRISHTINË,7,24,23,1,9,15,0,3,1,3,6,2,6,1,2,0,0,0,0,271.67,275,269.67
2023,11,Aktivitetet e tjera sherbyese,,Agjension i Huaj Qeveritar,PRISHTINË,1,7,7,0,4,3,0,0,0,0,0,3,1,1,1,0,1,0,0,400,400,400
2023,11,Akomodimi dhe sherbimi ushqimor,,SH.P.K.,GJILAN,144,984,959,25,703,273,8,189,48,237,63,146,75,83,70,47,17,1,0,284.52,288.43,274.63
2023,11,Akomodimi dhe sherbimi ushqimor,,Individual,KAÇANIK,32,85,84,1,58,27,0,14,4,21,5,11,7,6,8,6,3,0,0,199.56,192.09,215.6
2023,11,Akomodimi dhe sherbimi ushqimor,,SH.P.K.,MALISHEVË,20,104,101,3,65,37,2,21,12,23,8,14,10,4,5,3,2,0,0,248.09,263.77,223.15
2023,11,Akomodimi dhe sherbimi ushqimor,,Individual,MITROVICË,73,310,307,3,224,83,3,63,10,73,19,52,24,26,21,10,9,0,0,231.11,228.61,235.98
2023,11,"Artet, Argetimi dhe rekreacioni",,Shoqëri akcionare,OBILIQ,1,4,4,0,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,603.35,579.21,
2023,11,"Artet, Argetimi dhe rekreacioni",,Shoqëri akcionare,FERIZAJ,2,36,34,2,35,1,0,13,1,11,0,4,0,3,0,4,0,0,0,702.07,712.1,351.03
2023,11,"Artet, Argetimi dhe rekreacioni",,Individual,RAHOVEC,4,10,10,0,2,7,1,0,4,1,0,0,0,0,3,1,0,0,0,311.39,252.63,349.66
2023,11,"Artet, Argetimi dhe rekreacioni",,Ortakëria e përgj.,SUHAREKË,1,2,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,500,500,500
2023,11,"Artet, Argetimi dhe rekreacioni",,Individual,FUSHË KOSOVË,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,264,264,
2023,11,Bujqesia;Pylltaria dhe Peshkimi,,Individual,VITI,12,22,22,0,11,11,0,3,4,2,0,1,2,3,4,2,1,0,0,202.95,190,215.9
2023,11,Bujqesia;Pylltaria dhe Peshkimi,,Individual,KLINË,16,31,28,3,17,14,0,5,2,4,3,4,1,1,7,3,1,0,0,284.62,312.55,250.71
2023,11,Bujqesia;Pylltaria dhe Peshkimi,,SH.P.K.,GJAKOVË,20,83,76,7,50,33,0,9,4,15,4,10,7,8,12,8,5,0,1,352.29,375.98,316.41
2023,11,Bujqesia;Pylltaria dhe Peshkimi,,Ndërmarrje pub.,PRIZREN,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,953.68,953.68,
2023,11,Bujqesia;Pylltaria dhe Peshkimi,,Individual,RAHOVEC,46,86,86,0,41,45,0,7,3,9,10,8,8,11,13,6,11,0,0,236.51,266.55,209.8
2023,11,Bujqesia;Pylltaria dhe Peshkimi,,SH.P.K.,PODUJEVË,33,120,116,4,68,52,0,15,7,18,8,19,14,8,15,6,8,2,0,272.77,291.39,249.04
2023,11,Bujqesia;Pylltaria dhe Peshkimi,,SH.P.K.,PRISHTINË,43,220,203,17,119,94,7,18,16,32,20,26,21,28,33,11,4,4,0,443.34,482.95,411.85
2023,11,Bujqesia;Pylltaria dhe Peshkimi,,Shoqëri akcionare,PRISHTINË,1,196,189,7,167,28,1,0,0,21,8,45,7,51,7,50,6,0,0,538.49,529.29,595.55
2023,11,Bujqesia;Pylltaria dhe Peshkimi,,Individual,SKENDERAJ,48,130,120,10,67,62,1,19,7,28,17,7,15,8,10,3,13,2,0,181.98,189.04,174.67
2023,11,Aktivitetet financiare dhe te sigurimit,,SH.P.K.,GRAÇANICË,2,6,6,0,6,0,0,2,0,2,0,1,0,0,0,1,0,0,0,549.64,549.64,
2023,11,Sherbimet administrative dhe mbeshtetese,,Kompani e huaj,FERIZAJ,2,3,2,1,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1181.59,1735.55,73.68
2023,11,Sherbimet administrative dhe mbeshtetese,,SH.P.K.,RAHOVEC,7,12,11,1,7,5,0,3,1,3,3,0,1,1,0,0,0,0,0,276.68,292.49,254.55
2023,11,Sherbimet administrative dhe mbeshtetese,,Ortakëria e përgj.,PRISHTINË,3,160,160,0,25,132,3,0,0,2,6,6,26,6,67,10,32,1,1,347,482.24,306.47
2023,11,"Aktivitetet profesionale, shkencore dhe teknike",,SH.P.K.,DRAGASH,1,4,4,0,2,2,0,0,0,1,1,1,1,0,0,0,0,0,0,387.5,475,300
2023,11,"Aktivitetet profesionale, shkencore dhe teknike",, Përfaqësues Fiskal,PRISHTINË,1,2,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,5043.04,,5043.04
2023,11,Aktivitetet e shendetit te njeriut dhe te punes sociale,,SH.P.K.,VITI,14,246,222,24,82,162,2,14,37,14,28,17,30,22,45,12,22,3,0,304.65,357.33,278.22
2023,11,"Furnizimi me rryme, gaz, avull dhe  ajer te kondicionuar",,SH.P.K.,DEÇAN,2,13,13,0,13,0,0,0,0,3,0,5,0,3,0,2,0,0,0,1082.11,1082.11,
2023,11,"Furnizimi me rryme, gaz, avull dhe  ajer te kondicionuar",,Individual,GJILAN,2,3,3,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,190,200,170
2023,11,"Furnizimi me rryme, gaz, avull dhe  ajer te kondicionuar",,SH.P.K.,GLLOGOC,1,3,2,1,1,2,0,0,0,0,1,0,1,0,0,1,0,0,0,223.33,170,250
2023,11,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,,SH.P.K.,SUHAREKË,1,5,5,0,2,3,0,0,0,1,3,0,0,0,0,1,0,0,0,502.69,735.89,347.22
2023,11,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,,SH.P.K.,FUSHË KOSOVË,3,21,21,0,17,4,0,2,2,2,0,4,1,6,0,3,1,0,0,301.46,321.32,217.04
2023,11,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,,Ortakëria e përgj.,GJILAN,3,21,21,0,12,9,0,2,2,6,4,2,2,1,1,1,0,0,0,200.48,199.17,202.22
2023,11,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,,SH.P.K.,SHTIME,50,500,490,10,341,158,1,76,48,102,48,63,30,57,23,39,9,4,0,498.01,541.72,404.9
2023,11,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,,Individual,MAMUSHË,28,64,63,1,57,7,0,17,0,22,0,7,4,5,3,6,0,0,0,272.97,269.47,301.43
2023,11,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,,Shoqëri akcionare,DEÇAN,1,64,60,4,47,17,0,1,2,4,2,18,4,14,4,10,5,0,0,516.97,546.71,434.73
2023,11,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,,Individual,KAMENICË,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,270.94,270.94,
2023,11,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,,SH.P.K.,MALISHEVË,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,200,200,
2023,11,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,,SH.P.K.,MITROVICË,4,34,33,1,26,8,0,0,0,2,2,11,2,9,2,4,2,0,0,409.86,423.05,367.01
2023,11,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,,Shoqëri akcionare,HANI I ELEZIT,1,26,24,2,20,5,1,2,0,4,3,4,2,5,0,4,0,1,0,361.97,380.63,289.05
2023,12,Arsimi,,Individual,LIPJAN,4,27,23,4,12,15,0,0,3,4,4,3,5,0,2,4,1,1,0,250,186.81,300.54
2023,12,Arsimi,,Individual,RAHOVEC,2,11,9,2,4,7,0,0,0,2,4,0,1,1,0,1,2,0,0,156.36,147.5,161.43
2023,12,Arsimi,,Kompani e huaj,PRISHTINË,3,156,139,17,69,84,3,14,21,38,51,14,8,3,3,0,1,0,0,1236,1374.03,1123.85
2023,12,Arsimi,,SH.P.K.,FUSHË KOSOVË,22,150,141,9,19,129,2,2,22,3,45,5,36,4,22,5,4,0,0,281.46,267.2,284.32
2023,12,Ndertimtaria,,Individual,VUSHTRRI,28,149,147,2,125,24,0,20,3,36,4,35,7,24,6,10,4,0,0,386.38,402.72,301.3
2023,12,Ndertimtaria,,Shoqëri akcionare,VUSHTRRI,1,24,23,1,14,10,0,4,0,2,3,3,3,3,2,2,2,0,0,535.6,537.54,532.9
2023,12,Ndertimtaria,,SH.P.K.,MITROVICË,68,483,460,23,409,74,0,60,22,90,13,122,26,88,11,41,2,8,0,458.48,473.32,376.42
2023,12,Ndertimtaria,,SH.P.K.,HANI I ELEZIT,12,100,97,3,93,5,2,19,1,21,3,37,1,11,0,5,0,0,0,481.13,476.05,497.99
2023,12,Person Fizik,,Person fizik,RAHOVEC,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,500,,500
2023,12,Mungon aktiviteti,,Kompani e huaj,PEJË,2,18,18,0,13,5,0,2,1,2,2,3,1,3,1,3,0,0,0,388.89,415.38,320
2023,12,Mungon aktiviteti,, Bashkësi Fetare,VITI,1,57,30,27,56,1,0,5,0,10,0,19,0,10,1,9,0,3,0,309.35,309.42,305.26
2023,12,Mungon aktiviteti,,Organizata Buxhetore,PRIZREN,1,20,11,9,8,12,0,1,8,1,2,4,1,0,1,2,0,0,0,251.07,255.51,248.11
2023,12,Mungon aktiviteti,,SH.P.K.,SHTËRPCË,1,4,4,0,3,1,0,0,0,0,0,2,1,0,0,0,0,1,0,535,600,340
2023,12,Mungon aktiviteti,,Ndërmarrje shoq.,SHTËRPCË,2,12,12,0,12,0,0,1,0,3,0,4,0,1,0,3,0,0,0,314.29,314.29,
2023,12,Industria nxjerrese,,Shoqëri akcionare,FERIZAJ,1,49,47,2,37,12,0,4,3,12,2,11,4,7,2,3,1,0,0,613.2,642.64,522.42
2023,12,Industria nxjerrese,,SH.P.K.,MALISHEVË,3,74,72,2,72,2,0,11,0,26,1,20,0,11,1,4,0,0,0,373.58,373.54,375
2023,12,Industria perpunuese,,SH.P.K.,DEÇAN,26,203,196,7,176,24,3,27,7,63,7,40,4,30,4,13,1,3,1,433.35,450.94,289.16
2023,12,Industria perpunuese,,Shoqëri akcionare,ISTOG,1,13,10,3,11,2,0,3,0,5,1,0,0,0,0,2,1,1,0,1169.51,1281.61,552.98
2023,12,Industria perpunuese,,Individual,JUNIK,2,4,4,0,1,3,0,0,1,1,0,0,0,0,1,0,1,0,0,235,280,220
2023,12,Industria perpunuese,,SH.P.K.,GJILAN,199,2486,"2,425",61,1970,488,28,293,71,615,143,497,123,315,109,235,42,15,0,533.85,556.86,431.67
2023,12,Industria perpunuese,,Ortakëria e përgj.,LIPJAN,1,13,12,1,12,1,0,2,0,1,1,1,0,5,0,2,0,1,0,310.77,310,320
2023,12,Industria perpunuese,,Individual,FERIZAJ,270,1038,"1,027",11,728,301,9,170,87,207,69,195,68,113,60,39,16,4,1,290.68,305.84,249.22
2023,12,Informimi dhe komunikimi,,SH.P.K.,GLLOGOC,10,27,26,1,12,15,0,3,4,4,5,4,4,1,2,0,0,0,0,447.31,585.4,336.83
2023,12,Informimi dhe komunikimi,,Kompani e huaj,PRIZREN,1,6,6,0,6,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1378.2,1378.2,
2023,12,Informimi dhe komunikimi,,Kompani e huaj,GRAÇANICË,1,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1260.59,,1260.59
2023,12,Informimi dhe komunikimi,,SH.P.K.,PRISHTINË,725,9314,"8,644",670,5719,3449,146,1644,1200,2413,1486,1123,485,376,182,116,77,47,19,1424.29,1559.67,1114.64
2023,12,Transporti dhe magazinimi,,SH.P.K.,PEJË,30,167,164,3,140,25,2,8,8,36,8,28,3,35,4,28,2,5,0,343.14,343.92,342.24
2023,12,Transporti dhe magazinimi,,Individual,ISTOG,17,51,50,1,42,9,0,7,1,7,2,9,2,15,1,4,3,0,0,231.39,229.77,238.93
2023,12,Transporti dhe magazinimi,,Individual,OBILIQ,3,13,12,1,12,1,0,1,1,3,0,5,0,2,0,1,0,0,0,187.69,181.25,265
2023,12,Aktivitetet e patundshmerise,,SH.P.K.,VITI,1,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,250,250,
2023,12,Aktivitetet e patundshmerise,,SH.P.K.,OBILIQ,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1143.62,1143.62,
2023,12,Aktivitetet e tjera sherbyese,,OJQ,GJILAN,7,27,18,9,10,17,0,2,6,3,7,2,3,2,1,1,0,0,0,439.71,502.67,402.68
2023,12,Aktivitetet e tjera sherbyese,,OJQ,OBILIQ,6,11,7,4,6,5,0,0,2,2,1,2,1,2,1,0,0,0,0,422.34,466.89,368.89
2023,12,Aktivitetet e tjera sherbyese,,OJQ,SHTIME,2,2,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,484.98,,484.98
2023,12,Aktivitetet e tjera sherbyese,,Individual,PRIZREN,182,311,303,8,164,146,1,44,42,49,32,33,42,25,23,11,7,2,0,241.24,237.46,245.92
2023,12,Aktivitetet e tjera sherbyese,,Ortakëria e përgj.,PRIZREN,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,200,200,
2023,12,Aktivitetet e tjera sherbyese,, Bashkësi Fetare,RAHOVEC,1,12,12,0,11,1,0,0,0,0,0,6,0,4,0,1,1,0,0,569.73,610.61,120
2023,12,Aktivitetet e tjera sherbyese,,OJQ,GRAÇANICË,25,269,216,53,125,142,2,31,62,36,37,33,22,19,8,6,10,0,3,466.69,534.56,405.68
2023,12,Aktivitetet e tjera sherbyese,,SH.P.K.,MITROVICË,8,19,18,1,10,9,0,4,3,4,3,0,1,2,2,0,0,0,0,262.04,283.19,238.54
2023,12,Aktivitetet e tjera sherbyese,,OJQ,HANI I ELEZIT,1,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,409.35,409.35,
2023,12,Akomodimi dhe sherbimi ushqimor,,Ortakëria e përgj.,GJAKOVË,1,4,4,0,4,0,0,0,0,2,0,1,0,1,0,0,0,0,0,202.5,202.5,
2023,12,Akomodimi dhe sherbimi ushqimor,,SH.P.K.,KLLOKOT,4,34,33,1,20,14,0,5,4,6,4,6,3,2,2,1,1,0,0,250.68,287.66,197.86
2023,12,Akomodimi dhe sherbimi ushqimor,,SH.P.K.,MALISHEVË,20,102,99,3,64,36,2,20,12,22,8,15,9,4,5,3,2,0,0,247.85,261.73,225.84
2023,12,Akomodimi dhe sherbimi ushqimor,,Kompani e huaj,PRISHTINË,1,26,26,0,8,18,0,2,0,1,4,4,9,1,2,0,3,0,0,743.95,760.66,736.53
2023,12,"Artet, Argetimi dhe rekreacioni",,Individual,OBILIQ,2,8,7,1,6,2,0,2,0,1,0,3,0,0,2,0,0,0,0,298,283,343
2023,12,"Artet, Argetimi dhe rekreacioni",,Individual,FERIZAJ,7,14,13,1,7,5,2,2,0,2,2,2,2,1,1,0,0,0,0,218.57,202.86,248
2023,12,"Artet, Argetimi dhe rekreacioni",,SH.P.K.,PRIZREN,14,61,52,9,33,28,0,11,15,10,4,8,7,2,1,2,1,0,0,312.75,317.3,307.38
2023,12,"Artet, Argetimi dhe rekreacioni",,SH.P.K.,PODUJEVË,8,19,18,1,18,1,0,5,0,7,0,3,1,2,0,1,0,0,0,285.35,273.42,500
2023,10,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,,Ortakëria e përgj.,SUHAREKË,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,558.83,558.83,
